order_id,order_date,customer_id,product_id,quantity,unit_price,discount,revenue,shipping_cost,status
O01126,2024-10-26,C0085,P006,1,959.76,0.15,815.8,$35.90,Delivered
O01816,2024-10-26,C0017,P002,2,603.39,0.2,965.42,$14.09,Returned
O02059,2024-10-26,C0144,P002,5,603.39,0.05,2866.1,$20.84,Delivered
O02122,2024-10-26,C0044,P011,5,98.09,0.0,490.45,$7.01,Delivered
O00108,2024-10-27,C0168,P015,3,857.48,,2572.44,$10.99,Delivered
O01209,2024-10-27,C0179,P010,10,1001.92,0.15,8516.32,$6.22,Delivered
O01221,2024-10-27,C0142,P013,1,257.23,0.0,257.23,$27.11,Delivered
O01438,2024-10-27,C0007,P024,1,36.36,0.2,29.09,$34.02,Delivered
O00225,2024-10-28,C0168,P009,1,739.26,0.15,628.37,$37.97,Delivered
O00830,2024-10-28,C0066,P020,1,13.35,0.05,12.68,$16.19,Shipped
O00912,2024-10-28,C0041,P002,1,603.39,0.1,543.05,$13.89,Delivered
O01119,2024-10-28,C0177,P007,1,545.77,0.0,545.77,$16.29,Shipped
O01376,2024-10-28,C0179,P008,2,999.67,0.1,1799.41,$30.78,Delivered
O01676,2024-10-28,C0032,P035,3,483.75,,1451.25,$10.30,Shipped
O00533,2024-10-29,C0094,P016,10,513.76,0.2,4110.08,$11.78,Delivered
O00570,2024-10-29,C0023,P012,1,896.58,,896.58,$26.99,Delivered
O00609,2024-10-29,C0128,P034,4,178.15,0.05,676.97,$33.05,Cancelled
O01516,2024-10-29,C0097,P003,1,452.27,0.0,452.27,$29.81,Shipped
O01740,2024-10-29,C0064,P017,5,670.34,0.2,2681.36,$31.90,Delivered
O02262,2024-10-29,C0170,P034,3,178.15,0.05,507.73,$12.12,Delivered
O00863,2024-10-30,C0165,P019,1,25.78,0.2,20.62,$7.79,Delivered
O01237,2024-10-30,C0040,P007,1,545.77,0.0,545.77,$13.15,Shipped
O01459,2024-10-30,C0184,P015,1,857.48,0.2,685.98,$12.84,Delivered
O02026,2024-10-30,C0073,P021,1,11.04,0.0,11.04,$39.65,Returned
O02373,2024-10-30,C0066,P022,1,11.74,0.05,11.15,$17.32,Delivered
O01660,2024-10-31,C0066,P022,4,11.74,,46.96,$35.65,Delivered
O02061,2024-10-31,C0141,P029,1,584.1,0.15,496.48,$7.97,Delivered
O02075,2024-10-31,C0157,P029,1,584.1,0.0,584.1,$12.05,Delivered
O02311,2024-10-31,C0130,P024,1,36.36,0.0,36.36,$14.64,Delivered
O00556,2024-11-01,C0013,P026,10,38.82,0.0,388.2,$13.11,Delivered
O01082,2024-11-01,C0012,P021,3,11.04,0.05,31.46,$28.88,Delivered
O01213,2024-11-01,C0114,P001,5,455.53,0.0,2277.65,$28.77,Delivered
O01519,2024-11-01,C0152,P028,1,10.85,0.15,9.22,$28.64,Delivered
O01945,2024-11-01,C0182,P008,2,999.67,0.0,1999.34,$6.75,Delivered
O00321,2024-11-02,C0089,P027,2,33.5,,67.0,$5.54,Delivered
O00325,2024-11-02,C0114,P021,2,11.04,0.05,20.98,$22.11,Returned
O00673,2024-11-02,C0119,P016,1,513.76,0.15,436.7,$31.79,Cancelled
O00921,2024-11-02,C0033,P032,3,506.4,0.0,1519.2,$32.47,Delivered
O01798,2024-11-02,C0020,P013,1,257.23,0.15,218.65,$35.01,Delivered
O00173,2024-11-03,C0164,P001,4,455.53,0.15,1548.8,$27.20,Shipped
O00324,2024-11-03,C0179,P007,10,545.77,0.05,5184.81,$9.51,Cancelled
O00529,2024-11-03,C0097,P023,1,39.29,,39.29,$26.92,Delivered
O00663,2024-11-03,C0034,P018,3,610.13,0.0,1830.39,$41.32,Delivered
O00774,2024-11-03,C0194,P028,1,10.85,0.0,10.85,$5.34,Delivered
O00942,2024-11-03,C0142,P007,1,545.77,0.0,545.77,$16.49,Delivered
O02009,2024-11-03,C0110,P014,3,386.46,0.1,1043.44,$16.69,Delivered
O00787,2024-11-04,C0178,P007,1,545.77,0.15,463.9,$43.98,Delivered
O00920,2024-11-04,C0177,P032,3,506.4,0.2,1215.36,$37.78,Delivered
O01002,2024-11-04,C0010,P035,1,483.75,0.05,459.56,$31.68,Delivered
O00992,2024-11-05,C0039,P021,1,11.04,0.1,9.94,$39.79,Shipped
O01070,2024-11-05,C0179,P027,2,33.5,0.1,60.3,$34.05,Delivered
O01640,2024-11-05,C0167,P020,1,13.35,0.0,13.35,$30.67,Shipped
O01842,2024-11-05,C0191,P019,1,25.78,0.15,21.91,$24.95,Delivered
O01989,2024-11-05,C0172,P036,3,202.5,,607.5,$30.90,Delivered
O00506,2024-11-06,C0122,P030,10,233.43,0.1,2100.87,$26.49,Delivered
O00519,2024-11-06,C0038,P004,2,986.74,0.0,1973.48,$11.88,Shipped
O01299,2024-11-06,C0002,P004,1,986.74,0.1,888.07,$7.08,Delivered
O01511,2024-11-06,C0179,P029,2,584.1,0.15,992.97,$35.67,Delivered
O01773,2024-11-06,C0092,P013,1,257.23,0.0,257.23,$18.88,Returned
O00784,2024-11-07,C0189,P020,3,13.35,,40.05,$13.26,Delivered
O00853,2024-11-07,C0043,P021,10,11.04,,110.4,$6.18,Delivered
O01099,2024-11-07,C0188,P015,4,857.48,0.0,3429.92,$39.13,Delivered
O01825,2024-11-07,C0153,P008,5,999.67,0.1,4498.51,$14.18,Delivered
O01861,2024-11-07,C0060,P004,1,986.74,,986.74,$26.33,Delivered
O00119,2024-11-08,C0106,P022,3,11.74,0.0,35.22,$43.55,Cancelled
O00608,2024-11-08,C0067,P034,2,178.15,0.15,302.86,$42.01,Delivered
O00737,2024-11-08,C0189,P002,4,603.39,0.05,2292.88,$38.23,Delivered
O01585,2024-11-08,C0038,P001,3,455.53,0.2,1093.27,$23.56,Returned
O02382,2024-11-08,C0124,P009,4,739.26,0.0,2957.04,$15.24,Delivered
O00539,2024-11-09,C0093,P036,4,202.5,0.0,810.0,$37.77,Delivered
O00947,2024-11-09,C0012,P011,1,98.09,0.2,78.47,$32.64,Shipped
O01012,2024-11-09,C0146,P029,2,584.1,0.1,1051.38,$7.82,Delivered
O01434,2024-11-09,C0158,P021,1,11.04,0.1,9.94,$10.79,Delivered
O00076,2024-11-10,C0196,P005,2,1038.27,0.15,1765.06,$20.32,Delivered
O00121,2024-11-10,C0074,P021,3,11.04,0.05,31.46,$25.94,Delivered
O00320,2024-11-10,C0146,P007,5,545.77,0.0,2728.85,$36.22,Shipped
O00744,2024-11-10,C0007,P026,5,38.82,0.0,194.1,$42.86,Returned
O01543,2024-11-10,C0115,P021,1,11.04,0.0,11.04,$25.78,Delivered
O01579,2024-11-10,C0124,P014,3,386.46,,1159.38,$40.87,Delivered
O01715,2024-11-10,C0187,P011,2,98.09,0.0,196.18,$38.27,Delivered
O00404,2024-11-11,C0114,P015,5,857.48,0.15,3644.29,$34.96,Delivered
O00578,2024-11-11,C0185,P008,1,999.67,0.0,999.67,$33.81,Delivered
O00951,2024-11-11,C0166,P001,1,455.53,0.0,455.53,$20.94,Shipped
O01016,2024-11-11,C0034,P035,2,483.75,0.0,967.5,$19.95,Returned
O00057,2024-11-12,C0021,P002,2,603.39,0.2,965.42,$8.56,Delivered
O00472,2024-11-12,C0151,P013,2,257.23,0.0,514.46,$41.69,Delivered
O01447,2024-11-12,C0143,P014,3,386.46,0.2,927.5,$29.87,Delivered
O01565,2024-11-12,C0041,P012,4,896.58,,3586.32,$30.90,Delivered
O01653,2024-11-12,C0169,P006,1,959.76,0.0,959.76,$14.24,Delivered
O01959,2024-11-12,C0160,P021,2,11.04,0.0,22.08,$40.22,Delivered
O02390,2024-11-12,C0141,P006,4,959.76,0.05,3647.09,$19.28,Delivered
O00380,2024-11-13,C0118,P029,4,584.1,,2336.4,$7.61,Delivered
O01219,2024-11-13,C0109,P013,1,257.23,0.15,218.65,$5.15,Delivered
O01848,2024-11-13,C0185,P025,3,5.24,,15.72,$44.35,Delivered
O00047,2024-11-14,C0198,P011,1,98.09,0.05,93.19,$43.75,Delivered
O00536,2024-11-14,C0028,P032,1,506.4,0.0,506.4,$27.41,Shipped
O00952,2024-11-14,C0181,P032,3,506.4,0.0,1519.2,$36.28,Delivered
O01445,2024-11-14,C0057,P013,4,257.23,,1028.92,$15.59,Delivered
O01647,2024-11-14,C0121,P003,2,452.27,0.2,723.63,$35.26,Delivered
O02097,2024-11-14,C0143,P034,3,178.15,0.0,534.45,$26.45,Delivered
O02178,2024-11-14,C0031,P030,2,233.43,0.0,466.86,$20.51,Returned
O02194,2024-11-14,C0127,P003,3,452.27,0.15,1153.29,$31.94,Delivered
O02243,2024-11-14,C0147,P022,4,11.74,,46.96,$29.06,Delivered
O02378,2024-11-14,C0137,P014,4,386.46,0.15,1313.96,$32.23,Delivered
O00129,2024-11-15,C0064,P001,3,455.53,0.15,1161.6,$16.38,Delivered
O00509,2024-11-15,C0094,P027,1,33.5,0.0,33.5,$18.10,Delivered
O01148,2024-11-15,C0065,P015,2,857.48,0.15,1457.72,$16.27,Delivered
O00236,2024-11-16,C0114,P001,1,455.53,0.15,387.2,$37.50,Cancelled
O00565,2024-11-16,C0085,P014,2,386.46,0.1,695.63,$26.50,Delivered
O00895,2024-11-16,C0058,P032,1,506.4,0.0,506.4,$35.57,Delivered
O00966,2024-11-16,C0085,P020,1,13.35,0.0,13.35,$5.14,Delivered
O01124,2024-11-16,C0131,P011,2,98.09,0.0,196.18,$16.97,Delivered
O01317,2024-11-16,C0074,P019,2,25.78,,51.56,$34.30,Shipped
O01461,2024-11-16,C0011,P011,2,98.09,0.05,186.37,$5.38,Delivered
O01550,2024-11-16,C0147,P031,1,482.84,0.2,386.27,$15.27,Delivered
O02084,2024-11-16,C0177,P002,4,603.39,0.0,2413.56,$7.43,Delivered
O00712,2024-11-17,C0051,P021,1,11.04,0.0,11.04,$17.37,Delivered
O00914,2024-11-17,C0032,P004,3,986.74,0.0,2960.22,$22.40,Delivered
O01069,2024-11-17,C0054,P026,1,38.82,,38.82,$4.06,Delivered
O01268,2024-11-17,C0083,P014,1,386.46,0.0,386.46,$21.93,Delivered
O01592,2024-11-17,C0146,P034,1,178.15,0.1,160.34,$36.69,Delivered
O02031,2024-11-17,C0024,P022,1,11.74,0.0,11.74,$8.38,Delivered
O02188,2024-11-17,C0142,P005,2,1038.27,0.1,1868.89,$18.22,Delivered
O00003,2024-11-18,C0135,P008,3,999.67,0.0,2999.01,$22.53,Delivered
O00099,2024-11-18,C0168,P031,1,482.84,0.0,482.84,$40.18,Delivered
O01684,2024-11-18,C0171,P025,1,5.24,0.0,5.24,$28.20,Delivered
O02209,2024-11-18,C0149,P016,4,513.76,0.05,1952.29,$20.18,Delivered
O00264,2024-11-19,C0007,P015,2,857.48,0.0,1714.96,$42.99,Delivered
O00823,2024-11-19,C0199,P034,1,178.15,0.0,178.15,$35.70,Delivered
O01154,2024-11-19,C0006,P009,1,739.26,0.0,739.26,$35.46,Delivered
O01410,2024-11-19,C0061,P023,1,39.29,,39.29,$8.64,Delivered
O01441,2024-11-19,C0091,P006,1,959.76,0.0,959.76,$24.79,Delivered
O01537,2024-11-19,C0109,P017,4,670.34,,2681.36,$24.58,Delivered
O00170,2024-11-20,C0039,P016,1,513.76,0.1,462.38,$37.42,Delivered
O00476,2024-11-20,C0148,P017,3,670.34,0.2,1608.82,$27.09,Delivered
O01418,2024-11-20,C0014,P031,3,482.84,,1448.52,$16.99,Delivered
O01680,2024-11-20,C0127,P028,2,10.85,0.0,21.7,$39.47,Delivered
O02258,2024-11-20,C0038,P026,1,38.82,0.0,38.82,$34.00,Delivered
O00235,2024-11-21,C0110,P006,2,959.76,0.0,1919.52,$28.34,Delivered
O00331,2024-11-21,C0042,P017,1,670.34,0.2,536.27,$6.04,Shipped
O01762,2024-11-21,C0011,P030,2,233.43,0.05,443.52,$44.49,Delivered
O01883,2024-11-21,C0186,P004,2,986.74,0.0,1973.48,$40.99,Delivered
O02045,2024-11-21,C0112,P004,1,986.74,0.0,986.74,$34.68,Delivered
O02227,2024-11-21,C0106,P010,4,1001.92,0.0,4007.68,$41.69,Delivered
O02279,2024-11-21,C0045,P016,1,513.76,0.1,462.38,$22.93,Delivered
O01041,2024-11-22,C0138,P011,1,98.09,0.2,78.47,$31.79,Cancelled
O01068,2024-11-22,C0187,P006,1,959.76,0.15,815.8,$37.38,Delivered
O01944,2024-11-22,C0062,P024,2,36.36,0.1,65.45,$22.96,Delivered
O00001,2024-11-23,C0034,P035,3,483.75,0.0,1451.25,$9.40,Delivered
O00399,2024-11-23,C0052,P018,1,610.13,0.1,549.12,$10.00,Delivered
O00934,2024-11-23,C0053,P016,4,513.76,,2055.04,$7.47,Delivered
O01224,2024-11-23,C0025,P022,2,11.74,0.0,23.48,$24.59,Delivered
O01552,2024-11-23,C0105,P014,1,386.46,0.2,309.17,$30.95,Delivered
O01637,2024-11-23,C0155,P023,1,39.29,0.0,39.29,$36.79,Delivered
O01785,2024-11-23,C0011,P018,2,610.13,0.0,1220.26,$17.65,Delivered
O02131,2024-11-23,C0068,P019,1,25.78,0.0,25.78,$36.55,Cancelled
O00095,2024-11-24,C0069,P029,1,584.1,0.2,467.28,$39.43,Delivered
O00098,2024-11-24,C0056,P023,1,39.29,0.1,35.36,$24.29,Shipped
O00648,2024-11-24,C0061,P028,3,10.85,0.2,26.04,$29.63,Delivered
O01117,2024-11-24,C0109,P001,5,455.53,0.1,2049.88,$31.03,Delivered
O01349,2024-11-24,C0125,P013,2,257.23,0.0,514.46,$25.31,Delivered
O01350,2024-11-24,C0027,P031,1,482.84,,482.84,$20.02,Returned
O01374,2024-11-24,C0065,P025,3,5.24,0.0,15.72,$39.77,Delivered
O01474,2024-11-24,C0190,P006,5,959.76,0.2,3839.04,$32.67,Delivered
O01899,2024-11-24,C0105,P004,1,986.74,0.2,789.39,$5.13,Delivered
O02056,2024-11-24,C0179,P018,2,610.13,0.2,976.21,$31.46,Cancelled
O00067,2024-11-25,C0065,P003,1,452.27,0.0,452.27,$39.50,Delivered
O00147,2024-11-25,C0154,P004,2,986.74,0.05,1874.81,$34.93,Delivered
O00386,2024-11-25,C0028,P003,5,452.27,,2261.35,$9.76,Delivered
O02346,2024-11-25,C0149,P017,1,670.34,0.1,603.31,$41.74,Cancelled
O00092,2024-11-26,C0176,P026,1,38.82,0.0,38.82,$32.23,Delivered
O00241,2024-11-26,C0026,P009,1,739.26,0.2,591.41,$16.89,Delivered
O01107,2024-11-26,C0161,P026,1,38.82,0.1,34.94,$32.21,Returned
O01625,2024-11-26,C0167,P013,2,257.23,0.1,463.01,$23.09,Shipped
O00439,2024-11-27,C0158,P011,1,98.09,0.0,98.09,$34.17,Delivered
O00792,2024-11-27,C0128,P002,10,603.39,0.2,4827.12,$28.79,Delivered
O01701,2024-11-27,C0178,P015,2,857.48,0.05,1629.21,$9.96,Delivered
O02114,2024-11-27,C0009,P005,10,1038.27,,10382.7,$35.09,Delivered
O02231,2024-11-27,C0024,P034,1,178.15,,178.15,$18.15,Delivered
O02301,2024-11-27,C0147,P018,3,610.13,0.2,1464.31,$11.50,Delivered
O00184,2024-11-28,C0111,P029,2,584.1,0.2,934.56,$8.24,Delivered
O00581,2024-11-28,C0153,P015,1,857.48,,857.48,$9.50,Shipped
O01478,2024-11-28,C0096,P011,1,98.09,0.05,93.19,$36.92,Returned
O01600,2024-11-28,C0137,P016,1,513.76,0.1,462.38,$29.66,Delivered
O01926,2024-11-28,C0021,P027,3,33.5,,100.5,$10.17,Shipped
O02023,2024-11-28,C0164,P021,2,11.04,0.0,22.08,$39.20,Delivered
O02224,2024-11-28,C0189,P012,3,896.58,0.1,2420.77,$16.43,Shipped
O00808,2024-11-29,C0147,P026,4,38.82,0.0,155.28,$33.43,Delivered
O01174,2024-11-29,C0099,P036,3,202.5,0.2,486.0,$28.90,Delivered
O01655,2024-11-29,C0148,P018,2,610.13,0.0,1220.26,$27.75,Returned
O01738,2024-11-29,C0177,P008,5,999.67,0.0,4998.35,$41.08,Delivered
O00657,2024-11-30,C0157,P006,3,959.76,0.0,2879.28,$32.05,Delivered
O00705,2024-11-30,C0116,P027,3,33.5,0.0,100.5,$33.41,Delivered
O01025,2024-11-30,C0095,P005,3,1038.27,0.2,2491.85,$22.49,Delivered
O01765,2024-11-30,C0136,P014,2,386.46,0.15,656.98,$40.91,Delivered
O01903,2024-11-30,C0181,P010,1,1001.92,0.1,901.73,$23.04,Shipped
O02216,2024-11-30,C0085,P036,4,202.5,0.2,648.0,$21.06,Returned
O00421,2024-12-01,C0165,P005,3,1038.27,0.0,3114.81,$18.67,Delivered
O01076,2024-12-01,C0002,P025,2,5.24,0.1,9.43,$42.22,Delivered
O01566,2024-12-01,C0026,P025,2,5.24,0.2,8.38,$43.94,Delivered
O01243,2024-12-02,C0055,P004,3,986.74,0.2,2368.18,$15.06,Delivered
O01264,2024-12-02,C0133,P021,1,11.04,0.2,8.83,$13.92,Cancelled
O01322,2024-12-02,C0059,P034,2,178.15,0.0,356.3,$35.79,Delivered
O01790,2024-12-02,C0131,P008,1,999.67,0.0,999.67,$37.06,Delivered
O02293,2024-12-02,C0151,P002,1,603.39,,603.39,$31.33,Delivered
O00517,2024-12-03,C0113,P001,2,455.53,0.15,774.4,$21.23,Delivered
O01128,2024-12-03,C0032,P012,2,896.58,0.1,1613.84,$28.14,Shipped
O01757,2024-12-03,C0015,P025,1,5.24,0.0,5.24,$27.11,Delivered
O02312,2024-12-03,C0122,P021,2,11.04,0.0,22.08,$37.98,Delivered
O00168,2024-12-04,C0137,P036,2,202.5,0.0,405.0,$25.71,Delivered
O00643,2024-12-04,C0163,P001,2,455.53,0.1,819.95,$19.99,Delivered
O00765,2024-12-04,C0132,P013,1,257.23,0.0,257.23,$26.29,Shipped
O01159,2024-12-04,C0163,P010,1,1001.92,0.05,951.82,$42.09,Delivered
O01352,2024-12-04,C0169,P008,2,999.67,0.0,1999.34,$11.58,Shipped
O01500,2024-12-04,C0183,P010,3,1001.92,0.0,3005.76,$39.71,Delivered
O01602,2024-12-04,C0195,P028,3,10.85,0.0,32.55,$41.94,Delivered
O01624,2024-12-04,C0200,P008,2,999.67,0.0,1999.34,$27.53,Delivered
O01661,2024-12-04,C0025,P022,3,11.74,0.2,28.18,$30.33,Cancelled
O02029,2024-12-04,C0195,P036,1,202.5,0.1,182.25,$41.16,Delivered
O00023,2024-12-05,C0055,P009,1,739.26,,739.26,$34.63,Delivered
O00425,2024-12-05,C0143,P010,2,1001.92,0.0,2003.84,$16.49,Delivered
O00426,2024-12-05,C0186,P023,1,39.29,0.0,39.29,$10.60,Delivered
O00467,2024-12-05,C0017,P017,1,670.34,0.2,536.27,$42.16,Delivered
O00636,2024-12-05,C0073,P023,2,39.29,0.0,78.58,$24.83,Delivered
O00789,2024-12-05,C0183,P018,5,610.13,0.15,2593.05,$23.51,Delivered
O01227,2024-12-05,C0168,P010,10,1001.92,0.15,8516.32,$22.35,Delivered
O01722,2024-12-05,C0049,P032,1,506.4,0.05,481.08,$44.01,Delivered
O00063,2024-12-06,C0018,P023,1,39.29,0.15,33.4,$9.47,Delivered
O00888,2024-12-06,C0050,P031,1,482.84,0.05,458.7,$24.81,Delivered
O01994,2024-12-06,C0086,P010,1,1001.92,0.0,1001.92,$13.84,Delivered
O00248,2024-12-07,C0107,P028,3,10.85,0.0,32.55,$30.26,Delivered
O01164,2024-12-07,C0156,P007,2,545.77,0.1,982.39,$42.88,Delivered
O01315,2024-12-07,C0148,P018,1,610.13,0.2,488.1,$20.07,Delivered
O01346,2024-12-07,C0075,P031,3,482.84,0.0,1448.52,$8.98,Delivered
O01407,2024-12-07,C0127,P009,4,739.26,0.0,2957.04,$13.54,Delivered
O01450,2024-12-07,C0194,P019,2,25.78,,51.56,$17.34,Delivered
O01610,2024-12-07,C0117,P018,1,610.13,0.05,579.62,$12.55,Delivered
O01802,2024-12-07,C0184,P029,1,584.1,0.0,584.1,$17.05,Delivered
O01886,2024-12-07,C0047,P015,1,857.48,,857.48,$13.38,Delivered
O00126,2024-12-08,C0085,P011,3,98.09,0.1,264.84,$33.46,Delivered
O00793,2024-12-08,C0078,P007,2,545.77,,1091.54,$36.50,Delivered
O00899,2024-12-08,C0075,P029,4,584.1,0.0,2336.4,$30.53,Delivered
O00987,2024-12-08,C0142,P016,4,513.76,0.0,2055.04,$4.86,Delivered
O01876,2024-12-08,C0151,P031,2,482.84,0.0,965.68,$31.84,Cancelled
O00524,2024-12-09,C0029,P016,2,513.76,0.15,873.39,$4.62,Delivered
O00956,2024-12-09,C0161,P020,4,13.35,0.05,50.73,$13.60,Delivered
O01166,2024-12-09,C0093,P034,2,178.15,0.05,338.48,$30.66,Delivered
O02008,2024-12-09,C0034,P017,1,670.34,0.1,603.31,$31.54,Delivered
O00078,2024-12-10,C0115,P014,10,386.46,0.1,3478.14,$32.45,Cancelled
O00238,2024-12-10,C0077,P009,1,739.26,0.0,739.26,$30.30,Delivered
O00993,2024-12-10,C0150,P032,2,506.4,0.0,1012.8,$10.86,Delivered
O01435,2024-12-10,C0125,P029,5,584.1,0.1,2628.45,$44.54,Delivered
O01607,2024-12-10,C0200,P018,5,610.13,0.1,2745.58,$19.20,Delivered
O00352,2024-12-11,C0123,P025,1,5.24,0.05,4.98,$33.96,Returned
O00758,2024-12-11,C0058,P002,3,603.39,0.0,1810.17,$14.77,Returned
O01793,2024-12-11,C0118,P022,1,11.74,0.0,11.74,$12.18,Delivered
O01808,2024-12-11,C0039,P026,1,38.82,0.2,31.06,$36.45,Delivered
O02156,2024-12-11,C0019,P021,1,11.04,0.2,8.83,$35.72,Shipped
O02175,2024-12-11,C0188,P029,4,584.1,0.05,2219.58,$39.94,Shipped
O02234,2024-12-11,C0035,P025,1,5.24,0.0,5.24,$17.34,Delivered
O00348,2024-12-12,C0039,P009,10,739.26,0.15,6283.71,$20.78,Delivered
O01303,2024-12-12,C0083,P031,1,482.84,0.0,482.84,$18.47,Shipped
O01327,2024-12-12,C0111,P024,5,36.36,0.2,145.44,$30.19,Cancelled
O01401,2024-12-12,C0191,P016,3,513.76,0.1,1387.15,$7.51,Delivered
O00259,2024-12-13,C0190,P027,5,33.5,0.15,142.38,$15.12,Delivered
O00345,2024-12-13,C0168,P006,4,959.76,0.2,3071.23,$36.31,Delivered
O01055,2024-12-13,C0189,P028,3,10.85,0.0,32.55,$35.24,Delivered
O01060,2024-12-13,C0151,P005,2,1038.27,0.0,2076.54,$44.69,Delivered
O01539,2024-12-13,C0109,P035,1,483.75,0.0,483.75,$17.82,Returned
O01860,2024-12-13,C0167,P003,4,452.27,0.2,1447.26,$26.92,Delivered
O00100,2024-12-14,C0196,P026,1,38.82,0.2,31.06,$6.10,Delivered
O00219,2024-12-14,C0094,P035,3,483.75,0.05,1378.69,$44.58,Delivered
O00498,2024-12-14,C0038,P011,2,98.09,0.15,166.75,$21.29,Delivered
O00961,2024-12-14,C0071,P013,10,257.23,0.1,2315.07,$31.91,Shipped
O01191,2024-12-14,C0036,P031,4,482.84,0.1,1738.22,$17.60,Delivered
O01402,2024-12-14,C0139,P019,1,25.78,0.2,20.62,$5.58,Delivered
O01796,2024-12-14,C0127,P012,2,896.58,0.0,1793.16,$22.14,Delivered
O01906,2024-12-14,C0126,P022,2,11.74,0.0,23.48,$14.32,Delivered
O02166,2024-12-14,C0042,P001,1,455.53,0.05,432.75,$34.76,Delivered
O02250,2024-12-14,C0146,P029,1,584.1,0.05,554.9,$32.43,Delivered
O02363,2024-12-14,C0123,P022,2,11.74,0.2,18.78,$39.52,Delivered
O00779,2024-12-15,C0004,P034,1,178.15,0.0,178.15,$43.92,Delivered
O00801,2024-12-15,C0190,P002,1,603.39,0.2,482.71,$18.15,Delivered
O01023,2024-12-15,C0179,P003,1,452.27,0.1,407.04,$31.33,Delivered
O01066,2024-12-15,C0021,P034,5,178.15,0.2,712.6,$10.80,Delivered
O01165,2024-12-15,C0078,P008,2,999.67,0.0,1999.34,$17.58,Delivered
O02050,2024-12-15,C0142,P033,2,372.51,0.0,745.02,$8.50,Delivered
O02229,2024-12-15,C0028,P009,1,739.26,0.0,739.26,$40.03,Delivered
O00292,2024-12-16,C0046,P021,1,11.04,0.0,11.04,$28.05,Returned
O00319,2024-12-16,C0134,P030,3,233.43,0.2,560.23,$8.61,Delivered
O00749,2024-12-16,C0197,P018,4,610.13,0.0,2440.52,$44.01,Delivered
O00817,2024-12-16,C0062,P008,3,999.67,0.1,2699.11,$23.03,Delivered
O00835,2024-12-16,C0048,P029,2,584.1,0.1,1051.38,$16.86,Delivered
O01697,2024-12-16,C0102,P005,2,1038.27,0.2,1661.23,$38.94,Delivered
O00218,2024-12-17,C0127,P036,2,202.5,0.0,405.0,$14.98,Delivered
O00375,2024-12-17,C0174,P034,2,178.15,0.15,302.86,$25.28,Delivered
O00828,2024-12-17,C0014,P016,1,513.76,0.2,411.01,$16.68,Returned
O02020,2024-12-17,C0167,P022,2,11.74,0.0,23.48,$43.75,Shipped
O00389,2024-12-18,C0173,P008,3,999.67,0.0,2999.01,$43.52,Delivered
O01385,2024-12-18,C0015,P016,1,513.76,0.0,513.76,$44.63,Delivered
O00918,2024-12-19,C0034,P031,1,482.84,0.0,482.84,$19.14,Delivered
O01196,2024-12-19,C0031,P024,5,36.36,0.0,181.8,$40.72,Delivered
O01210,2024-12-19,C0149,P005,2,1038.27,0.0,2076.54,$5.24,Delivered
O01612,2024-12-19,C0113,P018,1,610.13,0.05,579.62,$10.58,Delivered
O01811,2024-12-19,C0141,P018,3,610.13,0.2,1464.31,$21.84,Shipped
O02109,2024-12-19,C0015,P019,1,25.78,0.15,21.91,$11.97,Delivered
O02399,2024-12-19,C0158,P018,2,610.13,0.0,1220.26,$19.06,Delivered
O00257,2024-12-20,C0173,P008,1,999.67,0.0,999.67,$14.03,Delivered
O00323,2024-12-20,C0122,P018,4,610.13,0.1,2196.47,$16.75,Shipped
O00486,2024-12-20,C0033,P004,2,986.74,0.2,1578.78,$23.61,Delivered
O01009,2024-12-20,C0091,P022,3,11.74,0.1,31.7,$17.37,Delivered
O01039,2024-12-20,C0004,P025,3,5.24,0.1,14.15,$30.65,Delivered
O01188,2024-12-20,C0187,P001,2,455.53,0.2,728.85,$19.74,Delivered
O01584,2024-12-20,C0099,P017,2,670.34,0.0,1340.68,$38.89,Delivered
O01733,2024-12-20,C0136,P003,5,452.27,0.0,2261.35,$30.28,Delivered
O01778,2024-12-20,C0006,P024,5,36.36,0.0,181.8,$22.34,Delivered
O02247,2024-12-20,C0133,P016,3,513.76,0.0,1541.28,$9.52,Delivered
O02274,2024-12-20,C0185,P006,2,959.76,0.0,1919.52,$20.91,Delivered
O00149,2024-12-21,C0082,P021,10,11.04,0.05,104.88,$20.96,Delivered
O00874,2024-12-21,C0107,P020,1,13.35,,13.35,$35.05,Delivered
O01363,2024-12-21,C0188,P011,2,98.09,,196.18,$17.27,Delivered
O01457,2024-12-21,C0098,P006,1,959.76,0.0,959.76,$30.85,Delivered
O01498,2024-12-21,C0071,P004,10,986.74,0.0,9867.4,$39.39,Returned
O01850,2024-12-21,C0001,P002,2,603.39,0.0,1206.78,$42.82,Returned
O00825,2024-12-22,C0028,P012,2,896.58,0.0,1793.16,$24.10,Delivered
O01409,2024-12-22,C0016,P017,4,670.34,0.15,2279.16,$26.16,Delivered
O01507,2024-12-22,C0030,P006,1,959.76,0.0,959.76,$35.44,Delivered
O02005,2024-12-22,C0188,P020,2,13.35,0.05,25.36,$25.90,Delivered
O02248,2024-12-22,C0187,P004,2,986.74,0.0,1973.48,$5.54,Delivered
O00970,2024-12-23,C0033,P004,5,986.74,,4933.7,$6.25,Delivered
O01149,2024-12-23,C0047,P035,2,483.75,,967.5,$10.64,Delivered
O02387,2024-12-23,C0055,P011,1,98.09,0.0,98.09,$13.43,Shipped
